"Review ID","Member ID","Book ID","Percentage Completed","Review Rating"
1,000082D9-E62A-45F3-B885-47668D96660D,170201544,1.0000,5
2,002326C3-A6BA-498D-B4F8-8D1FAACFB4EB,130600464,1.0000,4
5,002326C3-A6BA-498D-B4F8-8D1FAACFB4EB,141008164,1.0000,4
10,00676026-9C48-4198-B3F1-303EC7622565,170101806,1.0000,4
15,00A40CDA-F3AF-4194-A4AF-3BE5F8ECB2A0,160303792,1.0000,5
16,00A40CDA-F3AF-4194-A4AF-3BE5F8ECB2A0,170201831,1.0000,3
24,00EF1E9B-CE2C-495C-932B-CE67ECDA9B16,170201532,1.0000,5
26,01161C06-8DD1-4F9E-AE6B-8769411FCF66,161004779,1.0000,5
33,018788DB-0171-4BF3-8C01-348FBF777660,141102286,1.0000,1
39,02115A19-7B31-4D72-8D79-9508DD0BAB60,130703069,1.0000,4
42,024C3288-4568-45F8-9ACA-AB1959E78E4D,161103285,1.0000,5
43,024C3288-4568-45F8-9ACA-AB1959E78E4D,170100574,1.0000,5
44,024C3288-4568-45F8-9ACA-AB1959E78E4D,170100576,1.0000,2
45,024C3288-4568-45F8-9ACA-AB1959E78E4D,170104883,1.0000,4
47,02C57E7C-02B3-4DF0-9B49-FD178F4A348D,140114149,1.0000,4
50,02C57E7C-02B3-4DF0-9B49-FD178F4A348D,140114152,1.0000,4
51,02E30AF5-8AA3-4052-A5C5-1605DF381828,140600122,1.0000,5
52,02E30AF5-8AA3-4052-A5C5-1605DF381828,150601763,1.0000,4
53,02E30AF5-8AA3-4052-A5C5-1605DF381828,150800001,1.0000,5
54,02E30AF5-8AA3-4052-A5C5-1605DF381828,150901380,1.0000,5
55,02E30AF5-8AA3-4052-A5C5-1605DF381828,161205078,1.0000,5
58,02EBAFE4-33BD-4312-9586-E71B43BDC4B4,161106044,1.0000,5
59,02EBAFE4-33BD-4312-9586-E71B43BDC4B4,170200676,1.0000,1
60,02EBAFE4-33BD-4312-9586-E71B43BDC4B4,170201690,1.0000,5
61,02EBAFE4-33BD-4312-9586-E71B43BDC4B4,170201692,1.0000,1
62,02FAAA42-79BD-4617-8AE3-42BE8199BF2F,140702603,1.0000,4
64,037F7C1A-AFAD-4D2B-A098-4DCE8036FEBB,161205078,1.0000,5
65,03887220-DE32-4F5A-AA84-122E2D536ADB,161205033,1.0000,5
66,03E83E7A-93B9-479F-A167-3DA9FC344FB6,160213639,1.0000,5
70,04337AA0-16F7-4F15-9FBE-E01A2AD181A2,110400239,1.0000,3
76,045DECCF-2780-49FB-A603-64B54EB6103E,170109008,1.0000,5
77,048DE17D-A7F3-4E1A-B52A-40410DA00135,160604278,1.0000,2
78,048DE17D-A7F3-4E1A-B52A-40410DA00135,160604279,1.0000,2
79,049473A6-942E-4BB4-9B08-BCDEBC81CB51,151002988,1.0000,5
81,04BF3BCA-E1E0-4E72-B357-927109EEC23E,170108218,1.0000,5
85,058F6F42-6A18-425E-B0AE-A4542EC4D097,120702048,1.0000,4
86,058F6F42-6A18-425E-B0AE-A4542EC4D097,160303792,1.0000,5
92,05B17690-9099-4CEF-AEC3-DF315B8FE3BC,161205078,1.0000,4
93,05BBDA01-D422-4ECA-8999-0959FA335966,170105888,1.0000,3
95,05CB758C-1D11-4E4E-9D8A-31C6B0E74BBC,170108491,1.0000,1
96,05CB758C-1D11-4E4E-9D8A-31C6B0E74BBC,170108492,1.0000,5
98,061E3F51-9F6B-4257-91CA-95F051AC726C,140600122,1.0000,4
99,061E3F51-9F6B-4257-91CA-95F051AC726C,170202072,1.0000,5
102,064D5714-26F6-4D67-8B4F-AC7E9030EE06,150104412,1.0000,5
103,066F99BF-D1F2-47CF-B7B1-CDC059F2CF3D,170108224,1.0000,1
104,066F99BF-D1F2-47CF-B7B1-CDC059F2CF3D,170108225,1.0000,2
105,066F99BF-D1F2-47CF-B7B1-CDC059F2CF3D,170108226,1.0000,1
106,066F99BF-D1F2-47CF-B7B1-CDC059F2CF3D,170108227,1.0000,5
107,06765C5E-A440-4D46-B4D9-4AC638AAD478,160904047,1.0000,5
110,069DAE51-7A15-4B81-ADB3-933F6244A385,150601763,1.0000,5
111,069DAE51-7A15-4B81-ADB3-933F6244A385,160303792,1.0000,3
112,069DAE51-7A15-4B81-ADB3-933F6244A385,170201216,1.0000,5
113,069DAE51-7A15-4B81-ADB3-933F6244A385,170201543,1.0000,5
117,06C3B18D-AB70-4C3B-94FB-0EC8C9B4433A,140901561,1.0000,4
118,06C3B18D-AB70-4C3B-94FB-0EC8C9B4433A,140901562,1.0000,4
122,0713D92C-9696-46AF-B0D8-2417789C064C,120300089,1.0000,4
128,0786814B-76E9-4D6E-B6D3-9184598030A9,170106363,1.0000,3
130,079E07AB-D6A5-4EAD-B003-9777808FB3C9,170201696,1.0000,5
131,07B0FEAA-5F5C-4D72-9A7C-7B1E78A70279,170108223,1.0000,2
132,07B0FEAA-5F5C-4D72-9A7C-7B1E78A70279,170108224,1.0000,1
133,07B0FEAA-5F5C-4D72-9A7C-7B1E78A70279,170108225,1.0000,2
134,07B0FEAA-5F5C-4D72-9A7C-7B1E78A70279,170108226,1.0000,1
142,086CDDDE-433F-4C3F-A79D-02965718BDC7,170201696,1.0000,4
143,08714514-A3E1-4330-8359-62862401DB37,160101009,1.0000,4
144,08714514-A3E1-4330-8359-62862401DB37,160101010,1.0000,4
145,08714514-A3E1-4330-8359-62862401DB37,160101011,1.0000,4
149,08AA15E8-3AE9-4956-883D-97D93528DE02,170200631,1.0000,5
151,093BDCE8-B318-411F-B8FB-613FED845230,170108218,1.0000,5
154,095EB069-326A-45C4-B011-A6DC760F2146,170201831,1.0000,5
156,09A56141-7D86-41A5-AAB0-386DD0F4B5FD,130302159,1.0000,4
158,09ABD15F-9571-4BCC-9A19-D59B043CB08F,140600122,1.0000,4
159,09ABD15F-9571-4BCC-9A19-D59B043CB08F,170201203,1.0000,2
163,09D42CF8-D693-497F-96F9-CA53A0B3DA2C,170201534,1.0000,5
171,0A9766FC-4ED6-4AAE-AD74-702FC6AB916E,170201127,1.0000,5
172,0A987B98-470F-4337-9D11-B10C14FD4655,170201553,1.0000,5
173,0A987B98-470F-4337-9D11-B10C14FD4655,170201554,1.0000,5
174,0AA2C895-DD40-4A2C-8555-3F3D2DAD0651,170108496,1.0000,5
177,0AAB9188-72C3-4B49-BAE1-D2B91FCE51E5,170108218,1.0000,5
179,0AE9E504-75E4-4051-B170-301D3502EB3C,130502996,1.0000,4
180,0AEEFC97-09F2-4C3F-A71C-B4D7DFF23B9E,140703090,1.0000,4
181,0AFAE237-7FE0-4672-B03F-12B087A17B08,160812646,1.0000,5
184,0B64ABC2-CCC5-4897-BA3E-8853D204B0D9,170201543,1.0000,5
185,0B64ABC2-CCC5-4897-BA3E-8853D204B0D9,170201544,1.0000,5
186,0B88D101-AD0D-43A9-AD54-63A5AEDBEF7A,140901474,1.0000,4
187,0BD12972-FEA9-42A4-AD54-C3E8D7016A2B,140904414,1.0000,5
188,0BD3C189-A6E6-4D77-B993-4B0AD977F8AA,170200676,1.0000,4
191,0BE58347-0B21-4A72-BDDF-A5979D20F64A,140600122,1.0000,4
193,0BE58347-0B21-4A72-BDDF-A5979D20F64A,160306367,1.0000,5
194,0BEF3B54-4DCB-41EC-AB69-0530E3CD9F79,160500618,1.0000,5
195,0C1670B2-F502-46C4-B1BB-813322BECF0F,170201921,1.0000,5
196,0C1670B2-F502-46C4-B1BB-813322BECF0F,170202072,1.0000,5
197,0C2BAF16-5EFA-4AC6-B9BE-1707BCF3284B,170201850,1.0000,4
198,0C3326C3-D71E-4A83-ABF3-CB542A48D579,170201831,1.0000,5
199,0C3E60AC-C194-440E-ACF2-636CD7B1C9C6,170108223,1.0000,5
200,0C6A5CC8-6EEC-4418-8478-F37492CBADC8,161101695,1.0000,3
202,0CB62014-F38E-43C7-BF09-7473BBD98833,131200793,1.0000,4
203,0CB62014-F38E-43C7-BF09-7473BBD98833,140230576,1.0000,4
207,0CEADC63-4775-4D69-8778-1E6083F55129,160814789,1.0000,5
209,0D0CBC11-DBFA-4CBA-8DEB-34D801E5150C,161205033,1.0000,5
210,0D0F5F20-CE3B-4698-B829-EF61021CA67B,170108226,1.0000,1
211,0D0F5F20-CE3B-4698-B829-EF61021CA67B,170108227,1.0000,5
216,0D301DC6-78E2-4214-903B-160D2E56DA88,161102706,1.0000,5
217,0D916882-3161-4FED-872A-2405E074FECA,160101007,1.0000,1
219,0D9FDE8D-53F6-4606-9537-CAB68A91DC74,170200740,1.0000,2
220,0D9FDE8D-53F6-4606-9537-CAB68A91DC74,170200741,1.0000,5
222,0DCE8263-A91E-45B6-86A7-0D6DA857CE6A,170201831,1.0000,5
223,0DDF1AA7-5B74-4966-B549-FA8B8E0FD4C9,170201831,1.0000,4
224,0DDF1AA7-5B74-4966-B549-FA8B8E0FD4C9,170201853,1.0000,5
225,0DE2F5B0-6437-4623-B13A-5FE288BFFC52,140114156,1.0000,1
226,0DE2F5B0-6437-4623-B13A-5FE288BFFC52,140114157,1.0000,1
227,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901045,1.0000,5
228,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901046,1.0000,5
229,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901047,1.0000,5
230,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901048,1.0000,5
231,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901049,1.0000,5
232,0DFE03EA-EB34-49D6-8D48-FC97C02B9BFD,120901050,1.0000,5
234,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001781,1.0000,4
235,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001782,1.0000,4
236,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001783,1.0000,4
237,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,151001784,1.0000,5
239,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,161200554,1.0000,5
240,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,170201594,1.0000,5
243,0E4061E5-16E1-49F9-B65F-F949F8BA50E7,170104803,1.0000,3
244,0E44F446-7F0B-4E2C-A564-3E6D27D52490,150200580,1.0000,3
245,0E6C3EBD-50A4-4BA2-A6FE-31F0DCCDA0FF,161205033,1.0000,5
246,0E713851-B0A8-4E1D-8F60-C5C8A9885512,170201921,1.0000,5
247,0E713851-B0A8-4E1D-8F60-C5C8A9885512,170202072,1.0000,5
248,0E7E6513-ED34-488D-AC55-958F3186F75B,170201539,1.0000,2
252,0EDC7422-2445-4C9C-AD58-4035D414DA76,160604186,1.0000,5
253,0EDC7422-2445-4C9C-AD58-4035D414DA76,170200740,1.0000,5
255,0EE7D6FB-8D8E-4C69-A365-186D39566DAB,141003560,1.0000,4
256,0EE7D6FB-8D8E-4C69-A365-186D39566DAB,141008372,1.0000,4
257,0EE98AC9-D138-438D-889F-B266199F4704,170102096,1.0000,1
258,0EE98AC9-D138-438D-889F-B266199F4704,170102103,1.0000,5
259,0EF2AB02-F8A8-427F-99C9-9A1985F28AD5,170108495,1.0000,5
261,0F2B6A48-AC29-4990-9BBB-C0FBD1C16FAA,150403676,1.0000,5
263,0F49D36D-0046-40CB-8422-E69DCEC401EA,170201694,1.0000,5
264,0F4FA30B-37D1-474E-809F-926857C47A73,140114156,1.0000,1
265,0F4FA30B-37D1-474E-809F-926857C47A73,140114157,1.0000,1
266,0F4FA30B-37D1-474E-809F-926857C47A73,140114161,1.0000,5
267,0F76D871-0A9C-46A2-B838-6B00816866FC,120601838,1.0000,4
268,0F76D871-0A9C-46A2-B838-6B00816866FC,130901853,1.0000,4
269,10065848-753A-438E-A588-350B09D5FD6F,140114152,1.0000,4
272,1073AAE5-7AAF-4E18-92A4-80B6C1B30C8E,170108230,1.0000,5
273,10ADEBC9-4647-4B4D-9EDD-3F8ADAC15B12,170201694,1.0000,5
275,10D4720E-ED09-4D22-A75E-306045800B29,151104073,1.0000,5
279,10FAE12A-AEFE-4678-A50E-10E0D32227D0,170201203,1.0000,5
280,11112AEB-32AB-4C91-8EE2-7716683F58A0,160303792,1.0000,5
286,11696187-D1D3-4A35-B2F2-F1F9012482C0,170201192,1.0000,5
289,118150B1-A008-48F2-A6CB-1420905CB05F,160903370,1.0000,4
290,118150B1-A008-48F2-A6CB-1420905CB05F,161104334,1.0000,5
292,118150B1-A008-48F2-A6CB-1420905CB05F,161200545,1.0000,5
293,118150B1-A008-48F2-A6CB-1420905CB05F,170201895,1.0000,5
294,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702747,1.0000,4
295,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702748,1.0000,4
296,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702749,1.0000,5
297,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702750,1.0000,4
298,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702751,1.0000,4
299,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702752,1.0000,4
300,1193E896-6646-48D0-9B7F-FA7E580DA24D,140702753,1.0000,4
305,11FFC570-74E7-44CB-987E-6B20D2F5CE3A,160303789,1.0000,5
306,11FFC570-74E7-44CB-987E-6B20D2F5CE3A,170200118,1.0000,5
307,12338170-3DF7-435C-BB0A-318E07355BDA,170107656,1.0000,1
308,126068CB-6751-48F3-9262-FD8618A27758,160210619,1.0000,5
309,126068CB-6751-48F3-9262-FD8618A27758,160602385,1.0000,5
316,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702265,1.0000,4
318,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702271,1.0000,5
320,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,161101437,1.0000,5
322,129A9331-A9E0-44AF-9CD0-AE1B50FF1667,170108301,1.0000,4
323,12C167F9-939B-429E-8C1D-13FEBE11126A,170201153,1.0000,5
325,12CA662D-002B-43FF-B7A5-C4FB67B27B34,130801235,1.0000,5
334,132CA0A8-3D4A-4611-B616-96B5E8C098D6,170101798,1.0000,5
335,132CA0A8-3D4A-4611-B616-96B5E8C098D6,170200848,1.0000,3
336,132CA0A8-3D4A-4611-B616-96B5E8C098D6,170200850,1.0000,5
339,1335BBEC-56FF-40CF-AD17-0985243DAEC8,140703067,1.0000,4
340,135D65D7-0A01-4D4B-99FA-93F1955961A4,161000639,1.0000,5
343,13B82F87-BB07-41B7-B7F4-6EE338AE910D,120700305,1.0000,3
344,13F32C9C-2A20-43FB-87D4-D0A1F04AD67D,170201216,1.0000,5
346,1413AAF6-FC2F-4CF7-B7FF-0E6790EAB7E1,140306385,1.0000,5
349,14533BA3-07A4-456D-A0F3-85B53F1DF5AC,170108416,1.0000,5
351,1454047A-E993-4B78-B915-47D8454DC42D,110600434,1.0000,4
352,1477255C-6478-4C51-9909-B9EFEA35CA1B,170200631,1.0000,5
354,147FB395-37CF-4667-8FC4-C8B1E740C209,140114147,1.0000,4
355,147FB395-37CF-4667-8FC4-C8B1E740C209,140114148,1.0000,4
356,147FB395-37CF-4667-8FC4-C8B1E740C209,140114149,1.0000,4
358,14A8C702-5AD7-4E96-9BBF-D89E38EAAB6D,170201696,1.0000,5
359,14C96A2B-25A6-41FE-BBDA-1C27E0181699,170201694,1.0000,5
360,1524E643-3943-4A3A-8584-B2FFE76B104B,140114149,1.0000,4
361,1524E643-3943-4A3A-8584-B2FFE76B104B,140114150,1.0000,4
362,1581DF85-6DAA-4BC4-B717-8CEC1D662DD2,161202844,1.0000,5
363,1595EB62-6189-405E-8F0B-A6800A0E6BAE,150901380,1.0000,5
364,15A0002E-9777-4133-81DD-DF8AD6BBC291,131100762,1.0000,5
369,15E6A39F-DFCB-496A-81F7-560CA4BCC9B2,170201542,1.0000,5
370,15E6A39F-DFCB-496A-81F7-560CA4BCC9B2,170201543,1.0000,2
371,15E6A39F-DFCB-496A-81F7-560CA4BCC9B2,170201544,1.0000,5
374,1617E514-0235-4F05-8E63-21D3BD6E5265,161108349,1.0000,5
375,1617E514-0235-4F05-8E63-21D3BD6E5265,161108355,1.0000,5
376,1631D355-6B81-4D6E-8C3D-8F6D8DD2C097,170201216,1.0000,5
379,16BA4298-ACCD-469B-B390-5E870EC2E320,161208160,1.0000,5
380,16BA4298-ACCD-469B-B390-5E870EC2E320,170201916,1.0000,5
381,16CC14EF-49C2-4E09-AA36-C7F8131690EC,160303792,1.0000,5
382,16CC14EF-49C2-4E09-AA36-C7F8131690EC,170201831,1.0000,5
386,172A2C3A-C197-4726-B169-AA561EDC3443,140503592,1.0000,4
387,172A2C3A-C197-4726-B169-AA561EDC3443,140503593,1.0000,4
388,172A2C3A-C197-4726-B169-AA561EDC3443,140503594,1.0000,4
389,1732AE84-5757-4FA5-B5B8-D38B448D274B,160303789,1.0000,5
395,17715E8B-E34B-47DC-B54A-A54C3536A22F,160303789,1.0000,5
396,17715E8B-E34B-47DC-B54A-A54C3536A22F,170201543,1.0000,5
397,17715E8B-E34B-47DC-B54A-A54C3536A22F,170201544,1.0000,5
399,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150402747,1.0000,5
400,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150600434,1.0000,5
401,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150600435,1.0000,5
402,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150800180,1.0000,5
403,179DE9B3-A9B0-4666-A55C-88CED7063BD8,150800181,1.0000,5
407,1899151E-8AB2-4A67-8AEC-91779BAA6409,170200850,1.0000,5
410,18DA5428-169E-4719-BEC9-89097F806B73,160206842,1.0000,5
412,18EA1B5A-1FC9-4570-8B35-9A5571D285F4,140114156,1.0000,1
413,18EA1B5A-1FC9-4570-8B35-9A5571D285F4,140114157,1.0000,1
418,19451354-505E-4E6E-BA41-96BEDBDC9DE0,160604186,1.0000,5
419,19451354-505E-4E6E-BA41-96BEDBDC9DE0,170200740,1.0000,5
420,19451354-505E-4E6E-BA41-96BEDBDC9DE0,170200741,1.0000,5
421,195412B5-3C5D-41DB-9F03-515E52ABA962,170201831,1.0000,5
423,195FF1F1-2ECC-4D61-802D-AB08BDBBDCB1,151201447,1.0000,5
424,195FF1F1-2ECC-4D61-802D-AB08BDBBDCB1,151201448,1.0000,5
425,19C6342D-1390-446E-BF13-B54C97C08804,160603472,1.0000,4
426,19C6342D-1390-446E-BF13-B54C97C08804,160603475,1.0000,5
427,19C6342D-1390-446E-BF13-B54C97C08804,160603476,1.0000,5
428,19D2198D-C38D-49B4-A11A-8E137FD75699,150200297,1.0000,4
429,19F33337-446C-4A80-9DFA-2DE7DE15E68C,160303792,1.0000,5
430,19FFAC5C-01AF-4216-A3B2-B1D41D0C3CDD,120800178,1.0000,4
432,1A22380F-B8B6-48EB-9756-C4E5BB58E3C4,170201831,1.0000,5
433,1A2285AB-D636-44B4-97FF-90D387D12255,170201694,1.0000,5
434,1A91E735-C766-47F8-A1C9-81A60B2A8385,170201127,1.0000,5
436,1A9FDD8B-9097-43B8-AB44-377153F8F2D9,160815067,1.0000,5
437,1A9FDD8B-9097-43B8-AB44-377153F8F2D9,170200676,1.0000,1
439,1AC0282F-6929-44C6-9A56-E34C84020ACE,161200549,1.0000,4
440,1AC0282F-6929-44C6-9A56-E34C84020ACE,161200550,1.0000,5
441,1AC85901-9CC2-4B67-B995-41B3E4597BFC,110600629,1.0000,4
442,1AC85901-9CC2-4B67-B995-41B3E4597BFC,110600630,1.0000,4
443,1AC85901-9CC2-4B67-B995-41B3E4597BFC,110600631,1.0000,4
445,1AF99CD5-AA38-46AA-B19B-4089A4EC26EA,170201696,1.0000,4
446,1AF99CD5-AA38-46AA-B19B-4089A4EC26EA,170201831,1.0000,5
447,1B09EB76-DC49-4FED-B1D9-1B0E4E3912E1,141007971,1.0000,1
448,1B14F0BA-C096-49AC-9055-8D27EE4FD48E,141004989,1.0000,4
450,1B1653D8-0A79-4A75-A30A-ABD2476F999E,160203162,1.0000,5
451,1B1653D8-0A79-4A75-A30A-ABD2476F999E,160303792,1.0000,5
452,1B1653D8-0A79-4A75-A30A-ABD2476F999E,170201831,1.0000,5
454,1B8A8EA8-4D59-454B-BCBB-069E4A92A808,170201831,1.0000,5
455,1B99B4F7-C992-4343-96AE-CE675A795EA9,160303792,1.0000,3
456,1BA983A2-2659-4061-A4FE-E1533A5C3D31,170105888,1.0000,5
458,1BDCC55F-FD3C-411E-B7E8-249609BD6C85,170201694,1.0000,5
